source_csv,window_index,true_class,keras_pred,float_tflite_pred,int8_pred,keras_confidence,float_confidence,int8_confidence
motor_normal_60_20260819_204215.csv,6,normal,normal,normal,normal,0.9999885559082031,0.9999885559082031,0.99609375
motor_normal_60_20260819_204215.csv,7,normal,normal,normal,normal,0.9999604225158691,0.9999604225158691,0.99609375
motor_normal_60_20260819_204215.csv,8,normal,normal,normal,normal,0.9997758269309998,0.9997758269309998,0.99609375
motor_normal_60_20260819_204215.csv,9,normal,normal,normal,normal,0.9999706745147705,0.9999706745147705,0.99609375
motor_normal_60_20260819_204215.csv,10,normal,normal,normal,normal,0.9999536275863647,0.9999536275863647,0.99609375
motor_normal_60_20260819_204215.csv,11,normal,normal,normal,normal,0.9999895095825195,0.9999895095825195,0.99609375
motor_normal_60_20260819_204215.csv,12,normal,normal,normal,normal,0.9999673366546631,0.9999673366546631,0.99609375
motor_normal_60_20260819_204215.csv,13,normal,normal,normal,normal,0.9999722242355347,0.9999722242355347,0.99609375
motor_normal_60_20260819_204215.csv,14,normal,normal,normal,normal,0.9999909400939941,0.9999909400939941,0.99609375
motor_normal_60_20260819_230403.csv,0,normal,normal,normal,normal,0.9999769926071167,0.9999769926071167,0.99609375
motor_normal_60_20260819_230403.csv,1,normal,normal,normal,normal,0.9999948740005493,0.9999948740005493,0.99609375
motor_normal_60_20260819_230403.csv,2,normal,normal,normal,normal,0.9998703002929688,0.9998703002929688,0.99609375
motor_normal_60_20260819_230403.csv,3,normal,normal,normal,normal,0.999932050704956,0.999932050704956,0.99609375
motor_normal_60_20260819_230403.csv,4,normal,normal,normal,normal,0.9992445707321167,0.9992445707321167,0.99609375
motor_normal_60_20260819_230403.csv,5,normal,normal,normal,normal,0.9999979734420776,0.9999979734420776,0.99609375
motor_normal_60_20260819_230403.csv,6,normal,normal,normal,normal,0.9998080134391785,0.9998080134391785,0.99609375
motor_normal_60_20260819_230403.csv,7,normal,normal,normal,normal,0.999993085861206,0.999993085861206,0.99609375
motor_normal_60_20260819_230403.csv,8,normal,normal,normal,normal,0.9999897480010986,0.9999897480010986,0.99609375
motor_normal_60_20260819_230403.csv,9,normal,normal,normal,normal,0.9999948740005493,0.9999948740005493,0.99609375
motor_normal_60_20260819_230403.csv,10,normal,normal,normal,normal,0.9999887943267822,0.9999887943267822,0.99609375
motor_normal_60_20260819_230403.csv,11,normal,normal,normal,normal,0.9999948740005493,0.9999948740005493,0.99609375
motor_normal_60_20260819_230403.csv,12,normal,normal,normal,normal,0.9999672174453735,0.9999672174453735,0.99609375
motor_normal_60_20260819_230403.csv,13,normal,normal,normal,normal,0.9999990463256836,0.9999990463256836,0.99609375
motor_normal_60_20260819_230403.csv,14,normal,normal,normal,normal,0.9999967813491821,0.9999967813491821,0.99609375
motor_normal_60_20260819_230612.csv,0,normal,normal,normal,normal,0.9999933242797852,0.9999933242797852,0.99609375
motor_normal_60_20260819_230612.csv,1,normal,normal,normal,normal,0.9999982118606567,0.9999982118606567,0.99609375
motor_normal_60_20260819_230612.csv,2,normal,normal,normal,normal,0.9999982118606567,0.9999982118606567,0.99609375
